day,Susceptible,InfectiousX,InfectiousY,InfectiousXY,StayAtHomeX,StayAtHomeY,StayAtHomeXY,StayInHospitalX,StayInHospitalY,StayInHospitalXY,StayInICUX,StayInICUY,StayInICUXY,RecoveredX,RecoveredY,RecoveredXY,DeadX,DeadY,DeadXY
200.0,135272.9617436558,1.3985509693142839E-5,0.0,0.0,0.00152120692071655,0.0,0.0,9.530242638922228E-7,0.0,0.0,4.948169390511134E-6,0.0,0.0,8820588.104736844,0.0,0.0,44138.931978806555,0.0,0.0
201.0,135272.96173225748,1.2272555257363778E-5,0.0,0.0,0.0013348862823314614,0.0,0.0,8.363179293589156E-7,0.0,0.0,4.3442865311666355E-6,0.0,0.0,8820588.104936963,0.0,0.0,44138.931978842935,0.0,0.0
202.0,135272.96172225525,1.076940446909235E-5,0.0,0.0,0.0011713866070678796,0.0,0.0,7.339031623504924E-7,0.0,0.0,3.81406920818179E-6,0.0,0.0,8820588.105112558,0.0,0.0,44138.93197887538,0.0,0.0
203.0,135272.96171347803,9.450360475717863E-6,0.0,0.0,0.0010279127305676439,0.0,0.0,6.440298745884601E-7,0.0,0.0,3.348535818857184E-6,0.0,0.0,8820588.10526667,0.0,0.0,44138.93197890448,0.0,0.0
204.0,135272.96170577587,8.292873784982564E-6,0.0,0.0,9.020118470010864E-4,0.0,0.0,5.651622838143801E-7,0.0,0.0,2.93979920026824E-6,0.0,0.0,8820588.105401874,0.0,0.0,44138.93197892914,0.0,0.0
205.0,135272.961699017,7.2771567754405825E-6,0.0,0.0,7.915315761163228E-4,0.0,0.0,4.959526714375732E-7,0.0,0.0,2.580933355411047E-6,0.0,0.0,8820588.10552055,0.0,0.0,44138.93197895097,0.0,0.0
206.0,135272.9616930862,6.385845421730112E-6,0.0,0.0,6.945831663501742E-4,0.0,0.0,4.3521835358258287E-7,0.0,0.0,2.265856396505998E-6,0.0,0.0,8820588.105624674,0.0,0.0,44138.93197897261,0.0,0.0
207.0,135272.96168788162,5.603702451788087E-6,0.0,0.0,6.095092049210504E-4,0.0,0.0,3.8192147205887505E-7,0.0,0.0,1.9892277337759915E-6,0.0,0.0,8820588.105716031,0.0,0.0,44138.93197898716,0.0,0.0
208.0,135272.9616833147,4.917356861422963E-6,0.0,0.0,5.348552828757986E-4,0.0,0.0,3.351512599552936E-7,0.0,0.0,1.7463577775026113E-6,0.0,0.0,8820588.105796227,0.0,0.0,44138.93197900171,0.0,0.0
209.0,135272.96167930702,4.315075333194318E-6,0.0,0.0,4.6934513067657647E-4,0.0,0.0,2.9410847884261045E-7,0.0,0.0,1.5331286315935803E-6,0.0,0.0,8820588.105866596,0.0,0.0,44138.93197901626,0.0,0.0
210.0,135272.96167579017,3.786561651958051E-6,0.0,0.0,4.1185879924624734E-4,0.0,0.0,2.5809176167109837E-7,0.0,0.0,1.3459244417887469E-6,0.0,0.0,8820588.105928313,0.0,0.0,44138.931979030065,0.0,0.0
211.0,135272.96167270403,3.3227806880431093E-6,0.0,0.0,3.6141351345610125E-4,0.0,0.0,2.264856280105631E-7,0.0,0.0,1.1815702240850637E-6,0.0,0.0,8820588.105982505,0.0,0.0,44138.93197903734,0.0,0.0
212.0,135272.961669996,2.915803939013771E-6,0.0,0.0,3.171468707277965E-4,0.0,0.0,1.9874996685386163E-7,0.0,0.0,1.03727814169365E-6,0.0,0.0,8820588.106030036,0.0,0.0,44138.93197904462,0.0,0.0
213.0,135272.96166761938,2.558673989519058E-6,0.0,0.0,2.7830209751352456E-4,0.0,0.0,1.7441080727980283E-7,0.0,0.0,9.106003242454939E-7,0.0,0.0,8820588.10607175,0.0,0.0,44138.93197905189,0.0,0.0
214.0,135272.96166553433,2.245285572139349E-6,0.0,0.0,2.4421511159989945E-4,0.0,0.0,1.53052219275847E-7,0.0,0.0,7.993874331377421E-7,0.0,0.0,8820588.106108418,0.0,0.0,44138.93197905917,0.0,0.0
215.0,135272.9616637044,1.9702811959372204E-6,0.0,0.0,2.143031690534504E-4,0.0,0.0,1.3430920633119843E-7,0.0,0.0,7.017522737073367E-7,0.0,0.0,8820588.106140489,0.0,0.0,44138.931979066445,0.0,0.0
